Client sent,Wireshark get,Server get,Server reply,Wireshark server reply sent,Client read
1712098902160814241,1712100246899011072,1712098902264569779,1712098902264573992,1712100247899011072,1000
1712098902161932938,1712100254899011072,1712098902265914170,1712098902265918467,1712100256899011072,1712098902162146180
1712098902162150729,1712100262899011072,1712098902267250224,1712098902267254525,1712100264899011072,1000
1712098902163270071,1712100270899011072,1712098902268563766,1712098902268568349,1712100273899011072,1712098902163486219
1712098902163490832,1712100279899011072,1712098902269905971,1712098902269910227,1712100281899011072,1000
1712098902164609714,1712100287899011072,1712098902271246402,1712098902271250638,1712100289899011072,1712098902164805111
1712098902164810162,1712100296899011072,1712098902272596477,1712098902272600754,1712100298899011072,1000
1712098902165929051,1712100304899011072,1712098902273936457,1712098902273940702,1712100306899011072,1712098902166141638
1712098902166146323,1712100313899011072,1712098902275275840,1712098902275280053,1712100315899011072,1000
1712098902167265150,1712100321899011072,1712098902276599958,1712098902276604178,1712100323899011072,1712098902167479757
1712098902167484376,1712100330899011072,1712098902277955675,1712098902277959910,1712100332899011072,1000
1712098902168603636,1712100338899011072,1712098902279290698,1712098902279294978,1712100340899011072,1712098902168751575
1712098902168756275,1712100347899011072,1712098902280595437,1712098902280599645,1712100349899011072,1000
1712098902169875474,1712100355899011072,1712098902281934470,1712098902281938750,1712100357899011072,1712098902170091878
1712098902170096319,1712100364899011072,1712098902283272867,1712098902283277112,1712100366899011072,1000
1712098902171215572,1712100373899011072,1712098902284600411,1712098902284604631,1712100375899011072,1712098902171430834
1712098902171435390,1712100381899011072,1712098902285940614,1712098902285944854,1712100383899011072,1000
1712098902172554496,1712100389899011072,1712098902287332815,1712098902287336998,1712100392899011072,1712098902172783330
1712098902172787964,1712100398899011072,1712098902288678700,1712098902288682959,1712100400899011072,1000
1712098902173906851,1712100406899011072,1712098902290017643,1712098902290021794,1712100409899011072,1712098902174134482
1712098902174138960,1712100415899011072,1712098902291360995,1712098902291365274,1712100417899011072,1000
1712098902175257932,1712100423899011072,1712098902292663340,1712098902292667648,1712100426899011072,1712098902175487099
1712098902175491663,1712100432899011072,1712098902293998577,1712098902294002906,1712100434899011072,1000
1712098902176610559,1712100440899011072,1712098902295334115,1712098902295338395,1712100442899011072,1712098902176833864
1712098902176838377,1712100449899011072,1712098902296635488,1712098902296639705,1712100451899011072,1000
1712098902177956960,1712100457899011072,1712098902297976879,1712098902297981087,1712100459899011072,1712098902178170687
1712098902178175197,1712100466899011072,1712098902299318501,1712098902299322710,1712100468899011072,1000
1712098902179294073,1712100474899011072,1712098902300620555,1712098902300624816,1712100476899011072,1712098902179508457
1712098902179513078,1712100483899011072,1712098902301960859,1712098902301965099,1712100485899011072,1000
1712098902180631966,1712100491899011072,1712098902303300439,1712098902303304717,1712100494899011072,1712098902180808950
1712098902180814112,1712100500899011072,1712098902304650693,1712098902304654952,1712100502899011072,1000
1712098902181933314,1712100508899011072,1712098902305992904,1712098902305997135,1712100511899011072,1712098902182149771
1712098902182154257,1712100517899011072,1712098902307334126,1712098902307338339,1712100519899011072,1000
1712098902183273207,1712100525899011072,1712098902308635903,1712098902308640143,1712100527899011072,1712098902183492055
1712098902183496580,1712100534899011072,1712098902309987912,1712098902309992094,1712100536899011072,1000
1712098902184616358,1712100542899011072,1712098902311328050,1712098902311332380,1712100544899011072,1712098902184808514
1712098902184812958,1712100551899011072,1712098902312631717,1712098902312636028,1712100553899011072,1000
1712098902185931660,1712100559899011072,1712098902313971672,1712098902313975855,1712100561899011072,1712098902186147018
1712098902186151585,1712100568899011072,1712098902315311753,1712098902315316051,1712100570899011072,1000
1712098902187271019,1712100576899011072,1712098902316595563,1712098902316597981,1712100578899011072,1712098902187491160
1712098902187495779,1712100585899011072,1712098902317851740,1712098902317853535,1712100587899011072,1000
1712098902188614645,1712100593899011072,1712098902319171956,1712098902319176089,1712100595899011072,1712098902188842364
1712098902188847046,1712100602899011072,1712098902320517297,1712098902320521531,1712100604899011072,1000
1712098902189965868,1712100610899011072,1712098902321855193,1712098902321859459,1712100612899011072,1712098902190180787
1712098902190185407,1712100619899011072,1712098902323191111,1712098902323195371,1712100621899011072,1000
1712098902191304168,1712100627899011072,1712098902324543611,1712098902324548171,1712100629899011072,1712098902191520745
1712098902191525769,1712100636899011072,1712098902325883980,1712098902325888317,1712100638899011072,1000
1712098902192644867,1712100644899011072,1712098902327160650,1712098902327162713,1712100646899011072,1712098902192836654
1712098902192841225,1712100652899011072,1712098902328493999,1712098902328498588,1712100654899011072,1000
1712098902193960038,1712100662899011072,1712098902329832337,1712098902329836567,1712100663899011072,1712098902194176150
1712098902194180519,1712100670899011072,1712098902331168385,1712098902331172698,1712100672899011072,1000
1712098902195299821,1712100679899011072,1712098902332522309,1712098902332526866,1712100680899011072,1712098902195518923
1712098902195523418,1712100686899011072,1712098902333871208,1712098902333875451,1712100689899011072,1000
1712098902196642407,1712100695899011072,1712098902335211639,1712098902335215890,1712100697899011072,1712098902196822187
1712098902196826968,1712100703899011072,1712098902336556571,1712098902336560788,1712100706899011072,1000
1712098902197946054,1712100712899011072,1712098902337898449,1712098902337902702,1712100714899011072,1712098902198161779
1712098902198166281,1712100720899011072,1712098902339234164,1712098902339238433,1712100722899011072,1000
1712098902199284753,1712100729899011072,1712098902340555121,1712098902340559721,1712100731899011072,1712098902199504089
1712098902199508791,1712100737899011072,1712098902341895523,1712098902341899680,1712100739899011072,1000
1712098902200628556,1712100746899011072,1712098902343234210,1712098902343238407,1712100748899011072,1712098902200852188
1712098902200856869,1712100754899011072,1712098902344584154,1712098902344588360,1712100757899011072,1000
1712098902201975541,1712100763899011072,1712098902345919298,1712098902345923624,1712100765899011072,1712098902202187211
1712098902202191684,1712100771899011072,1712098902347253912,1712098902347258166,1712100773899011072,1000
1712098902203310458,1712100780899011072,1712098902348566483,1712098902348570744,1712100782899011072,1712098902203534058
1712098902203538615,1712100788899011072,1712098902349905958,1712098902349910197,1712100790899011072,1000
1712098902204657831,1712100797899011072,1712098902351247399,1712098902351251612,1712100799899011072,1712098902204835972
1712098902204840432,1712100805899011072,1712098902352568100,1712098902352572733,1712100808899011072,1000
1712098902205959060,1712100814899011072,1712098902353909075,1712098902353913292,1712100816899011072,1712098902206176125
1712098902206180667,1712100822899011072,1712098902355249830,1712098902355254046,1712100824899011072,1000
1712098902207299700,1712100831899011072,1712098902356607637,1712098902356611848,1712100833899011072,1712098902207517720
1712098902207522711,1712100839899011072,1712098902357953413,1712098902357957667,1712100841899011072,1000
1712098902208642256,1712100848899011072,1712098902359289604,1712098902359293907,1712100850899011072,1712098902208821027
